time,open,high,low,close,MA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA
1581690600,3378.08,3380.69,3366.15,3380.16,NaN,NaN,NaN,NaN,1667357290,2053023637
1582036200,3369.04,3375.01,3355.61,3370.29,NaN,NaN,NaN,NaN,1914015420,2041285367.5
1582122600,3380.39,3393.52,3378.83,3386.15,NaN,NaN,NaN,NaN,1725813320,2018033657.5
1582209000,3380.45,3389.15,3341.02,3373.23,NaN,NaN,NaN,NaN,2028505820,2026857389.5
1582295400,3360.5,3360.76,3328.45,3337.75,NaN,NaN,NaN,NaN,2118610220,2031079908
1582554600,3257.61,3259.81,3214.65,3225.89,NaN,NaN,NaN,NaN,2745643000,2063022672.5
1582641000,3238.94,3246.99,3118.77,3128.21,NaN,NaN,NaN,NaN,3132889900,2112861272.5
1582727400,3139.9,3182.51,3108.99,3116.39,NaN,NaN,NaN,NaN,2992301100,2161277887.5
1582813800,3062.54,3097.07,2977.39,2978.76,NaN,NaN,NaN,NaN,3935257800,2251794581
1582900200,2916.9,2959.72,2855.84,2954.22,NaN,NaN,NaN,NaN,5142324300,2396221346
1583159400,2974.28,3090.96,2945.19,3090.23,NaN,NaN,NaN,NaN,3819116700,2453235389
1583245800,3096.46,3136.72,2976.63,3003.37,NaN,NaN,NaN,NaN,3871212200,2541143354
1583332200,3045.75,3130.97,3034.38,3130.12,NaN,NaN,NaN,NaN,3078036200,2588001578
1583418600,3075.7,3083.04,2999.83,3023.94,NaN,NaN,NaN,NaN,3234688700,2637092083
1583505000,2954.2,2985.93,2901.54,2972.37,NaN,NaN,NaN,NaN,3910119500,2734911199
1583760600,2863.89,2863.89,2734.43,2746.56,NaN,NaN,NaN,NaN,4706064100,2877646419.5
1583847000,2813.48,2882.59,2734,2882.23,NaN,NaN,NaN,NaN,4346012300,3008187599
1583933400,2825.6,2825.6,2707.22,2741.38,NaN,NaN,NaN,NaN,4241642900,3126275941
1584019800,2630.86,2660.95,2478.86,2480.64,NaN,NaN,NaN,NaN,5218633800,3286881664
1584106200,2569.99,2711.33,2492.37,2711.02,NaN,NaN,NaN,NaN,4895408900,3436182673.5
1584365400,2508.59,2562.98,2380.94,2386.13,NaN,NaN,NaN,NaN,4650983400,3585363979
1584451800,2425.66,2553.93,2367.04,2529.19,NaN,NaN,NaN,NaN,4826351200,3730980768
1584538200,2436.5,2453.57,2280.52,2398.1,NaN,NaN,NaN,NaN,5196783800,3904529292
1584624600,2393.48,2466.97,2319.78,2409.39,NaN,NaN,NaN,NaN,4557744400,4030991221
1584711000,2431.94,2453.01,2295.56,2304.92,NaN,NaN,NaN,NaN,5264096500,4188265535
1584970200,2290.71,2300.73,2191.86,2237.4,NaN,NaN,NaN,NaN,4617078400,4281837305
1585056600,2344.44,2449.71,2344.44,2447.33,NaN,NaN,NaN,NaN,4718870100,4361136315
1585143000,2457.77,2571.42,2407.53,2475.56,NaN,NaN,NaN,NaN,4881201400,4455581330
1585229400,2501.29,2637.01,2500.72,2630.07,NaN,NaN,NaN,NaN,4340887000,4475862790
1585315800,2555.87,2615.91,2520.02,2541.47,NaN,NaN,NaN,NaN,3590712100,4398282180
1585575000,2558.98,2631.8,2545.28,2626.65,NaN,NaN,NaN,NaN,3370871900,4375869940
1585661400,2614.69,2641.39,2571.15,2584.59,NaN,NaN,NaN,NaN,3991879000,4381903280
1585747800,2498.08,2522.75,2447.49,2470.5,NaN,NaN,NaN,NaN,3666502400,4411326590
1585834200,2458.54,2533.22,2455.79,2526.9,NaN,NaN,NaN,NaN,3870184500,4443101380
1585920600,2514.92,2538.18,2459.96,2488.65,NaN,NaN,NaN,NaN,3593003500,4427245580
1586179800,2578.28,2676.85,2574.57,2663.68,NaN,NaN,NaN,NaN,4022970300,4393090890
1586266200,2738.65,2756.89,2657.67,2659.41,NaN,NaN,NaN,NaN,4218972800,4386738915
1586352600,2685,2760.75,2663.3,2749.98,NaN,NaN,NaN,NaN,3343867600,4341850150
1586439000,2776.99,2818.57,2762.36,2789.82,NaN,NaN,NaN,NaN,4359302600,4298883590
1586784600,2782.46,2782.46,2721.17,2761.63,NaN,NaN,NaN,NaN,2900380800,4199132185
1586871000,2805.1,2851.85,2805.1,2846.06,NaN,NaN,NaN,NaN,3113388700,4122252450
1586957400,2795.64,2801.88,2761.54,2783.36,NaN,NaN,NaN,NaN,3123468200,4037108300
1587043800,2799.34,2806.51,2764.32,2799.55,NaN,NaN,NaN,NaN,3185793700,3936558795
1587130200,2842.43,2879.22,2830.88,2874.56,NaN,NaN,NaN,NaN,3554592900,3886401220
1587389400,2845.62,2868.98,2820.43,2823.16,NaN,NaN,NaN,NaN,2935031900,3769947990
1587475800,2784.81,2785.54,2727.1,2736.56,NaN,NaN,NaN,NaN,3096009700,3693894555
1587562200,2787.89,2815.1,2775.95,2799.31,NaN,NaN,NaN,NaN,2779868500,3596944475
1587648600,2810.42,2844.9,2794.26,2797.8,NaN,NaN,NaN,NaN,2919383700,3498853590
1587735000,2812.64,2842.71,2791.76,2836.74,NaN,NaN,NaN,NaN,2882793400,3425948910
1587994200,2854.65,2887.72,2852.89,2878.48,NaN,NaN,NaN,NaN,2795944200,3386210515
1588080600,2909.96,2921.15,2860.71,2863.39,NaN,NaN,NaN,NaN,3237748800,3379554360
1588167000,2918.46,2954.86,2912.16,2939.51,NaN,NaN,NaN,NaN,3862944900,3373107655
1588253400,2930.91,2930.91,2892.47,2912.43,NaN,NaN,NaN,NaN,3721235500,3375844310
1588339800,2869.09,2869.09,2821.61,2830.71,NaN,NaN,NaN,NaN,2914265100,3328048340
1588599000,2815.01,2844.24,2797.85,2842.74,NaN,NaN,NaN,NaN,2877617900,3292279060
1588685400,2868.88,2898.23,2863.55,2868.44,NaN,NaN,NaN,NaN,2974283000,3239844695
1588771800,2883.14,2891.11,2847.65,2848.42,NaN,NaN,NaN,NaN,2855444100,3171668260
1588858200,2878.26,2901.92,2876.48,2881.19,NaN,NaN,NaN,NaN,2831489300,3146049345
1588944600,2908.83,2932.16,2902.88,2929.8,NaN,NaN,NaN,NaN,2617877860,3058978108
1589203800,2915.46,2944.25,2903.44,2930.32,NaN,NaN,NaN,NaN,2609806690,3044449402.5
1589290200,2939.5,2945.82,2869.59,2870.12,NaN,NaN,NaN,NaN,2668655090,3022212722
1589376600,2865.86,2874.14,2793.15,2820,NaN,NaN,NaN,NaN,3551451200,3043611872
1589463000,2794.54,2852.8,2766.64,2852.5,NaN,NaN,NaN,NaN,3348510300,3051747702
1589549400,2829.95,2865.01,2816.78,2863.7,NaN,NaN,NaN,NaN,3306748600,3039355487
1589808600,2913.86,2968.09,2913.86,2953.91,NaN,NaN,NaN,NaN,3642081500,3074707967
1589895000,2948.59,2964.21,2922.35,2922.94,NaN,NaN,NaN,NaN,2858250800,3062820022
1589981400,2953.63,2980.29,2953.63,2971.61,NaN,NaN,NaN,NaN,2849677200,3066310457
1590067800,2969.95,2978.5,2938.57,2948.51,NaN,NaN,NaN,NaN,2780244100,3059353477
1590154200,2948.05,2956.76,2933.59,2955.45,NaN,NaN,NaN,NaN,2185305110,3024479062.5
1590499800,3004.08,3021.72,2988.17,2991.77,NaN,NaN,NaN,NaN,3355998900,3052481797.5
1590586200,3015.65,3036.25,2969.75,3036.13,NaN,NaN,NaN,NaN,3661742900,3073681502.5
1590672600,3046.61,3068.67,3023.4,3029.73,NaN,NaN,NaN,NaN,3140297000,3037549107.5
1590759000,3025.17,3049.17,2998.61,3044.31,NaN,NaN,NaN,NaN,4381828900,3070578777.5
1591018200,3038.78,3062.18,3031.54,3055.73,NaN,NaN,NaN,NaN,2501351430,3049933094
1591104600,3064.78,3081.07,3051.64,3080.82,NaN,NaN,NaN,NaN,2807173300,3046410864
1591191000,3098.9,3130.94,3098.9,3122.87,NaN,NaN,NaN,NaN,3160241200,3055708774
1591277400,3111.56,3128.91,3090.41,3112.35,NaN,NaN,NaN,NaN,3738795800,3099876359
1591363800,3163.84,3211.72,3163.84,3193.93,NaN,NaN,NaN,NaN,4795458700,3198074829
1591623000,3199.92,3233.13,3196,3232.39,NaN,NaN,NaN,NaN,3698462900,3252104081
1591709400,3213.32,3222.71,3193.11,3207.18,NaN,NaN,NaN,NaN,3156921500,3279459821.5
1591795800,3213.42,3223.27,3181.49,3190.14,NaN,NaN,NaN,NaN,3568860900,3324470112
1591882200,3123.53,3123.53,2999.49,3002.1,NaN,NaN,NaN,NaN,4123277900,3353061447
1591968600,3071.04,3088.42,2984.47,3041.31,NaN,NaN,NaN,NaN,3385763000,3354924082
1592227800,2993.76,3079.76,2965.66,3066.59,NaN,NaN,NaN,NaN,3208913300,3350032317
1592314200,3131,3153.45,3076.06,3124.74,NaN,NaN,NaN,NaN,3286788800,3332267682
1592400600,3136.13,3141.16,3108.03,3113.49,NaN,NaN,NaN,NaN,2483191140,3313514699
1592487000,3101.64,3120,3093.51,3115.34,NaN,NaN,NaN,NaN,2399667780,3291014228
1592573400,3140.29,3155.53,3083.11,3097.74,NaN,NaN,NaN,NaN,4992777000,3401640873
1592832600,3094.42,3120.92,3079.39,3117.86,NaN,NaN,NaN,NaN,2559744790,3420362857
1592919000,3138.7,3154.9,3127.12,3131.29,NaN,NaN,NaN,NaN,2719245400,3388525182
1593005400,3114.4,3115.01,3032.13,3050.33,NaN,NaN,NaN,NaN,3203219700,3365599022
1593091800,3046.6,3086.25,3024.01,3083.76,NaN,NaN,NaN,NaN,2707762300,3343972287
1593178200,3073.2,3073.73,3004.63,3009.05,NaN,NaN,NaN,NaN,4385258100,3344143747
1593437400,3018.59,3053.89,2999.74,3053.24,NaN,NaN,NaN,NaN,2633408640,3350746607.5
1593523800,3050.2,3111.51,3047.83,3100.29,NaN,NaN,NaN,NaN,2757387700,3348257327.5
1593610200,3105.92,3128.44,3101.17,3115.86,NaN,NaN,NaN,NaN,2697727400,3325131637.5
1593696600,3143.64,3165.81,3124.52,3130.01,NaN,NaN,NaN,NaN,2326767590,3254530227
1594042200,3155.29,3182.59,3155.29,3179.72,NaN,NaN,NaN,NaN,2380431980,3133778891
1594128600,3166.44,3184.15,3142.93,3145.32,NaN,NaN,NaN,NaN,2287837090,3063247600.5
1594215000,3153.07,3171.8,3136.53,3169.94,NaN,NaN,NaN,NaN,2390189830,3024911017
1594301400,3176.17,3179.78,3115.7,3152.05,NaN,NaN,NaN,NaN,2597178290,2976326886.5
1594387800,3152.47,3186.82,3136.22,3185.04,NaN,NaN,NaN,NaN,2407407210,2890533352
1594647000,3205.08,3235.32,3149.43,3155.22,NaN,NaN,NaN,NaN,2695331600,2856011782
1594733400,3141.11,3200.95,3127.66,3197.52,NaN,NaN,NaN,NaN,2628539060,2826993070
1594819800,3225.98,3238.28,3200.76,3226.56,NaN,NaN,NaN,NaN,2841976200,2804752440
1594906200,3208.36,3220.39,3198.59,3215.57,NaN,NaN,NaN,NaN,2209581970,2791071981.5
1594992600,3224.21,3233.52,3205.65,3224.73,NaN,NaN,NaN,NaN,2219971190,2782087152
1595251800,3224.29,3258.61,3215.16,3251.84,NaN,NaN,NaN,NaN,2171757450,2641036174.5
1595338200,3268.52,3277.29,3247.77,3257.3,NaN,NaN,NaN,NaN,2472394560,2636668663
1595424600,3254.86,3279.32,3253.1,3276.02,NaN,NaN,NaN,NaN,2412594520,2621336119
1595511000,3271.64,3279.99,3222.66,3235.66,NaN,NaN,NaN,NaN,2737810500,2598065659
1595597400,3218.58,3227.26,3200.05,3215.63,NaN,NaN,NaN,NaN,2460013760,2585678232
1595856600,3219.84,3241.43,3214.25,3239.41,NaN,NaN,NaN,NaN,2355911000,2484210877
1595943000,3234.27,3243.72,3216.17,3218.44,NaN,NaN,NaN,NaN,2235534690,2464317179.5
1596029400,3227.22,3264.74,3227.22,3258.44,NaN,NaN,NaN,NaN,2467083170,2449801953
1596115800,3231.76,3250.92,3204.13,3246.22,NaN,NaN,NaN,NaN,2425538880,2436192527
1596202200,3270.45,3272.17,3220.26,3271.12,NaN,NaN,NaN,NaN,3065634900,2473135892.5
1596461400,3288.26,3302.73,3284.53,3294.61,NaN,NaN,NaN,NaN,2378355800,2473032083.5
1596547800,3289.92,3306.84,3286.37,3306.51,NaN,NaN,NaN,NaN,2404966030,2478888530.5
1596634200,3317.37,3330.77,3317.37,3327.77,NaN,NaN,NaN,NaN,2446007000,2481679389
1596720600,3323.17,3351.03,3318.14,3349.16,NaN,NaN,NaN,NaN,2414278720,2472534410.5
1596807000,3340.05,3352.54,3328.72,3351.28,NaN,NaN,NaN,NaN,2282910040,2466309552
1597066200,3356.04,3363.29,3335.44,3360.47,NaN,NaN,NaN,NaN,2566548630,2459870403.5
1597152600,3370.34,3381.01,3326.44,3333.69,NaN,NaN,NaN,NaN,2900493800,2473468140.5
1597239000,3355.46,3387.89,3355.46,3380.35,NaN,NaN,NaN,NaN,2245003450,2443619503
1597325400,3372.95,3387.24,3363.35,3373.43,NaN,NaN,NaN,NaN,1964512010,2431366005
1597411800,3368.66,3378.51,3361.64,3372.85,NaN,NaN,NaN,NaN,1711020610,2405918476
1597671000,3380.86,3387.59,3379.22,3381.99,NaN,NaN,NaN,NaN,1951691960,2394915201.5
1597757400,3387.04,3395.06,3370.15,3389.78,NaN,NaN,NaN,NaN,1794617540,2361026350.5
1597843800,3392.51,3399.54,3369.66,3374.85,NaN,NaN,NaN,NaN,2018139580,2341303603.5
1597930200,3360.48,3390.8,3354.69,3385.51,NaN,NaN,NaN,NaN,1832094270,2296017792
1598016600,3386.01,3399.96,3379.31,3397.16,NaN,NaN,NaN,NaN,1994452680,2272739738
1598275800,3418.09,3432.09,3413.13,3431.28,NaN,NaN,NaN,NaN,2271749780,2268531677
1598362200,3435.95,3444.21,3425.84,3443.62,NaN,NaN,NaN,NaN,2040869580,2258798421.5
1598448600,3449.97,3481.07,3444.15,3478.73,NaN,NaN,NaN,NaN,2003087360,2235598631
1598535000,3485.14,3501.38,3468.35,3484.55,NaN,NaN,NaN,NaN,2317902470,2230216810.5
1598621400,3494.69,3509.23,3484.32,3508.01,NaN,NaN,NaN,NaN,2044015620,2179135846.5
1598880600,3509.73,3514.77,3493.25,3500.31,NaN,NaN,NaN,NaN,2543021540,2187369133.5
1598967000,3507.44,3528.03,3494.6,3526.65,NaN,NaN,NaN,NaN,2245334280,2179387546
1599053400,3543.76,3588.11,3535.23,3580.84,NaN,NaN,NaN,NaN,2581524590,2186163425.5
1599139800,3564.74,3564.85,3427.41,3455.06,NaN,NaN,NaN,NaN,3193601800,2225129579.5
1599226200,3453.6,3479.15,3349.63,3426.96,NaN,NaN,NaN,NaN,3044871700,2263227662.5
1599571800,3371.88,3379.97,3329.27,3331.84,NaN,NaN,NaN,NaN,3066119500,2288206206
1599658200,3369.82,3424.77,3366.84,3398.96,NaN,NaN,NaN,NaN,2508541280,2268608580
1599744600,3412.56,3425.55,3329.25,3339.19,NaN,NaN,NaN,NaN,2574758180,2285096316.5
1599831000,3352.7,3368.95,3310.47,3340.97,NaN,NaN,NaN,NaN,2352258970,2304483664.5
1600090200,3363.56,3402.93,3363.56,3383.54,NaN,NaN,NaN,NaN,2363165480,2337090908
1600176600,3407.73,3419.48,3389.25,3401.2,NaN,NaN,NaN,NaN,2482004570,2363606538.5
1600263000,3411.23,3428.92,3384.45,3385.49,NaN,NaN,NaN,NaN,2843660500,2416058686.5
1600349400,3346.86,3375.17,3328.82,3357.01,NaN,NaN,NaN,NaN,2740864800,2452194947.5
1600435800,3357.38,3362.27,3292.4,3319.47,NaN,NaN,NaN,NaN,4087680000,2564974234
1600695000,3285.57,3285.57,3229.1,3281.06,NaN,NaN,NaN,NaN,2973366800,2613919940
1600781400,3295.75,3320.31,3270.95,3315.57,NaN,NaN,NaN,NaN,2364817770,2618573339.5
1600867800,3320.11,3323.35,3232.57,3236.92,NaN,NaN,NaN,NaN,2462124190,2639636070
1600954200,3226.14,3278.7,3209.45,3246.59,NaN,NaN,NaN,NaN,2386884280,2658825916
1601040600,3236.66,3306.88,3228.44,3298.46,NaN,NaN,NaN,NaN,2180313680,2651946476.5
1601299800,3333.9,3360.74,3332.91,3351.6,NaN,NaN,NaN,NaN,2221021350,2660796763
1601386200,3350.92,3357.92,3327.54,3335.47,NaN,NaN,NaN,NaN,1945022670,2630896819.5
1601472600,3341.21,3393.56,3340.47,3363,NaN,NaN,NaN,NaN,2616747160,2649467463.5
1601559000,3385.87,3397.18,3361.39,3380.8,NaN,NaN,NaN,NaN,2355862320,2638184350
1601645400,3338.94,3369.1,3323.69,3348.44,NaN,NaN,NaN,NaN,2350090810,2596008800.5
1601904600,3367.27,3409.57,3367.27,3408.63,NaN,NaN,NaN,NaN,2040147540,2545772592.5
1601991000,3408.74,3431.56,3354.54,3360.95,NaN,NaN,NaN,NaN,2549972990,2519965267
1602077400,3384.56,3426.26,3384.56,3419.45,NaN,NaN,NaN,NaN,2074262420,2498251324
1602163800,3434.28,3447.28,3428.15,3446.83,NaN,NaN,NaN,NaN,2088859740,2473956402
1602250200,3459.67,3482.34,3458.07,3477.13,NaN,NaN,NaN,NaN,2227950070,2467740957
1602509400,3500.02,3549.85,3499.61,3534.22,NaN,NaN,NaN,NaN,2243800300,2461772698
1602595800,3534.01,3534.01,3500.86,3511.93,NaN,NaN,NaN,NaN,2357875710,2455566255
1602682200,3515.47,3527.94,3480.55,3488.67,NaN,NaN,NaN,NaN,2183733760,2422569918
1602768600,3453.72,3489.08,3440.89,3483.34,NaN,NaN,NaN,NaN,2009665090,2386009932.5
1602855000,3493.5,3515.76,3480.45,3483.81,NaN,NaN,NaN,NaN,2221194570,2292685661
1603114200,3493.66,3502.42,3419.93,3426.92,NaN,NaN,NaN,NaN,2190496250,2253542133.5
1603200600,3439.38,3476.93,3435.65,3443.12,NaN,NaN,NaN,NaN,2113617250,2240982107.5
1603287000,3439.91,3464.86,3433.06,3435.56,NaN,NaN,NaN,NaN,2069874910,2221369643.5
1603373400,3438.5,3460.53,3415.34,3453.49,NaN,NaN,NaN,NaN,2386790970,2221364978
1603459800,3464.9,3466.46,3440.45,3465.39,NaN,NaN,NaN,NaN,2161970440,2220447816
1603719000,3441.42,3441.42,3364.86,3400.97,NaN,NaN,NaN,NaN,2434639910,2231128744
1603805400,3403.15,3409.51,3388.71,3390.68,NaN,NaN,NaN,NaN,2377161310,2252735676
1603891800,3342.48,3342.48,3268.89,3271.03,NaN,NaN,NaN,NaN,3147816300,2279289133
1603978200,3277.17,3341.05,3259.82,3310.11,NaN,NaN,NaN,NaN,2740394500,2298515742
1604064600,3293.59,3304.93,3233.94,3269.96,NaN,NaN,NaN,NaN,3007795200,2331400961.5
1604327400,3296.2,3330.14,3279.74,3310.24,NaN,NaN,NaN,NaN,2527875580,2355787363.5
1604413800,3336.25,3389.49,3336.25,3369.02,NaN,NaN,NaN,NaN,2326422790,2344609853.5
1604500200,3406.46,3486.25,3405.17,3443.44,NaN,NaN,NaN,NaN,2903448000,2386069132.5
1604586600,3485.74,3529.05,3485.74,3510.45,NaN,NaN,NaN,NaN,2557809200,2409516605.5
1604673000,3508.34,3521.58,3484.34,3509.44,NaN,NaN,NaN,NaN,2167666490,2406502426.5
1604932200,3583.04,3645.99,3547.48,3550.5,NaN,NaN,NaN,NaN,5064547300,2547539776.5
1605018600,3543.26,3557.22,3511.91,3545.53,NaN,NaN,NaN,NaN,3448216400,2602056811
1605105000,3563.22,3581.16,3557,3572.66,NaN,NaN,NaN,NaN,2507688890,2618254567.5
1605191400,3562.67,3569.02,3518.58,3537.01,NaN,NaN,NaN,NaN,2402811380,2637911882
1605277800,3552.57,3593.66,3552.57,3585.15,NaN,NaN,NaN,NaN,2273000530,2640502180
1605537000,3600.16,3628.51,3600.16,3626.91,NaN,NaN,NaN,NaN,2859253800,2673940057.5
1605623400,3610.31,3623.11,3588.68,3609.53,NaN,NaN,NaN,NaN,2404417310,2688480060.5
1605709800,3612.09,3619.09,3567.33,3567.79,NaN,NaN,NaN,NaN,2683278560,2719150243
1605796200,3559.41,3585.22,3543.84,3581.87,NaN,NaN,NaN,NaN,2276561470,2713638768
1605882600,3579.31,3581.23,3556.85,3557.54,NaN,NaN,NaN,NaN,2236661930,2717373342.5
1606141800,3566.82,3589.81,3552.77,3577.59,NaN,NaN,NaN,NaN,2513050450,2721293869.5
1606228200,3594.52,3642.31,3594.52,3635.41,NaN,NaN,NaN,NaN,3188008700,2761836239
1606314600,3635.5,3635.5,3617.76,3629.65,NaN,NaN,NaN,NaN,2321815050,2720536176.5
1606487400,3638.55,3644.31,3629.33,3638.35,NaN,NaN,NaN,NaN,1222837650,2644658334
1606746600,3634.18,3634.18,3594.39,3621.63,NaN,NaN,NaN,NaN,3647661600,2676651654
1606833000,3645.87,3678.45,3645.87,3662.45,NaN,NaN,NaN,NaN,2636959820,2682105866
1606919400,3653.78,3670.96,3644.84,3669.01,NaN,NaN,NaN,NaN,2374370500,2684503251.5
1607005800,3668.28,3682.73,3657.17,3666.72,NaN,NaN,NaN,NaN,2643146960,2671488199.5
1607092200,3670.94,3699.2,3670.94,3699.12,NaN,NaN,NaN,NaN,2590568700,2673126174.5
1607351400,3694.73,3697.41,3678.88,3691.96,NaN,NaN,NaN,NaN,2342275040,2681856602
1607437800,3683.05,3708.45,3678.83,3702.25,NaN,NaN,NaN,NaN,2268154080,2542036941
1607524200,3705.98,3712.39,3660.54,3672.82,NaN,NaN,NaN,NaN,2749560100,2507104126
1607610600,3659.13,3678.49,3645.18,3668.1,NaN,NaN,NaN,NaN,2390202910,2501229827
1607697000,3656.08,3665.91,3633.4,3663.46,NaN,NaN,NaN,NaN,2311662760,2496672396
1607956200,3675.27,3697.61,3645.84,3647.49,NaN,NaN,NaN,NaN,2508893730,2508467056
1608042600,3666.41,3695.29,3659.62,3694.62,NaN,NaN,NaN,NaN,2512243050,2491116518.5
1608129000,3696.25,3711.27,3688.57,3701.17,NaN,NaN,NaN,NaN,2245020780,2483146692
1608215400,3713.65,3725.12,3710.87,3722.48,NaN,NaN,NaN,NaN,2195077600,2458736644
1608301800,3722.39,3726.7,3685.84,3709.41,NaN,NaN,NaN,NaN,4274404700,2558628805.5
1608561000,3684.28,3702.9,3636.48,3694.92,NaN,NaN,NaN,NaN,2644225550,2579006986.5
1608647400,3698.08,3698.26,3676.16,3687.26,NaN,NaN,NaN,NaN,2173874860,2562048207
1608733800,3693.42,3711.24,3689.28,3690.01,NaN,NaN,NaN,NaN,1825277120,2493911628
1608820200,3694.03,3703.82,3689.32,3703.06,NaN,NaN,NaN,NaN,814704870,2418556119
1609165800,3723.03,3740.51,3723.03,3735.36,NaN,NaN,NaN,NaN,1651103620,2439969417.5
1609252200,3750.01,3756.12,3723.31,3727.05,NaN,NaN,NaN,NaN,1632000000,2339186337.5
1609338600,3736.19,3744.63,3730.21,3732.05,NaN,NaN,NaN,NaN,1536000000,2284138346.5
1609425000,3733.27,3760.2,3726.88,3756.08,NaN,NaN,NaN,NaN,1639000000,2247369821.5
1609770600,3764.61,3769.99,3662.71,3700.66,NaN,NaN,NaN,NaN,2715000000,2250962473.5
1609857000,3698.02,3737.83,3695.07,3726.87,NaN,NaN,NaN,NaN,2329000000,2237884038.5
1609943400,3712.2,3783.04,3705.34,3748.15,NaN,NaN,NaN,NaN,3162000000,2278870286.5
1610029800,3764.71,3811.55,3764.71,3803.8,NaN,NaN,NaN,NaN,2561000000,2293512582.5
1610116200,3815.05,3826.69,3783.6,3824.69,NaN,NaN,NaN,NaN,2358000000,2273934577.5
1610375400,3803.14,3817.86,3789.02,3799.62,NaN,NaN,NaN,NaN,2299000000,2269374432
1610461800,3801.62,3810.78,3776.51,3801.2,NaN,NaN,NaN,NaN,2625000000,2285041294
1610548200,3802.23,3820.96,3791.5,3809.85,NaN,NaN,NaN,NaN,2321000000,2275646607.5
1610634600,3814.98,3823.6,3792.86,3795.55,NaN,NaN,NaN,NaN,2688000000,2284434455
1610721000,3788.73,3788.73,3749.62,3768.26,NaN,NaN,NaN,NaN,2706000000,2307483416
1611066600,3781.88,3804.53,3780.37,3798.92,NaN,NaN,NaN,NaN,2447000000,2320079536
1611153000,3816.22,3859.75,3816.22,3851.86,NaN,NaN,NaN,NaN,2325000000,2222609301
1611239400,3857.46,3861.45,3845.05,3853.08,NaN,NaN,NaN,NaN,2554000000,2218098023.5
1611325800,3844.24,3852.31,3830.41,3841.48,NaN,NaN,NaN,NaN,2281000000,2223454280.5
1611585000,3851.68,3859.23,3797.16,3855.37,NaN,NaN,NaN,NaN,2753000000,2269840424.5
1611671400,3862.96,3870.9,3847.78,3849.63,NaN,NaN,NaN,NaN,2513000000,2354755181
1611757800,3836.83,3836.83,3732.48,3750.78,NaN,NaN,NaN,NaN,3783000000,2461350000
1611844200,3755.75,3830.5,3755.75,3787.39,NaN,NaN,NaN,NaN,3209000000,2540200000
1611930600,3778.05,3778.05,3694.12,3714.25,NaN,NaN,NaN,NaN,3302000000,2628500000
1612189800,3731.17,3784.32,3725.62,3773.87,NaN,NaN,NaN,NaN,2422000000,2667650000
1612276200,3791.84,3843.09,3791.84,3826.32,NaN,NaN,NaN,NaN,2381000000,2650950000
1612362600,3840.27,3847.51,3816.68,3830.18,NaN,NaN,NaN,NaN,2251000000,2647050000
1612449000,3836.66,3872.42,3836.66,3871.75,NaN,NaN,NaN,NaN,2347000000,2606300000
1612535400,3878.3,3894.56,3874.93,3886.84,NaN,NaN,NaN,NaN,2117000000,2584100000
1612794600,3892.59,3915.77,3892.59,3915.6,NaN,NaN,NaN,NaN,2128000000,2572600000
1612881000,3910.49,3918.35,3902.64,3911.24,NaN,NaN,NaN,NaN,2052000000,2560250000
1612967400,3920.78,3931.5,3884.94,3909.89,NaN,NaN,NaN,NaN,2264000000,2542200000
1613053800,3916.4,3925.99,3890.39,3916.39,NaN,NaN,NaN,NaN,2102000000,2531250000
1613140200,3911.65,3937.23,3905.78,3934.84,NaN,NaN,NaN,NaN,1800000000,2486850000
1613485800,3939.61,3950.43,3923.85,3932.6,NaN,NaN,NaN,NaN,2255000000,2464300000
1613572200,3918.5,3933.61,3900.43,3931.34,NaN,NaN,NaN,NaN,2125000000,2448200000
1613658600,3915.86,3921.98,3885.03,3913.98,NaN,NaN,NaN,NaN,2002000000,2432050000
1613745000,3921.16,3930.41,3903.07,3906.72,NaN,NaN,NaN,NaN,2295000000,2419100000
1614004200,3885.55,3902.92,3874.71,3876.51,NaN,NaN,NaN,NaN,2727000000,2441400000
1614090600,3885.55,3895.98,3805.59,3881.38,NaN,NaN,NaN,NaN,2935000000,2450500000
1614177000,3873.71,3928.65,3859.6,3925.44,NaN,NaN,NaN,NaN,2769000000,2463300000
1614263400,3915.8,3925.02,3814.04,3829.35,NaN,NaN,NaN,NaN,2900000000,2419150000
1614349800,3839.66,3861.08,3789.54,3811.16,NaN,NaN,NaN,NaN,3090000000,2413200000
1614609000,3842.51,3914.5,3842.51,3901.83,NaN,NaN,NaN,NaN,2396000000,2367900000
1614695400,3903.64,3906.41,3868.57,3870.3,NaN,NaN,NaN,NaN,2260000000,2359800000
1614781800,3863.99,3874.47,3818.86,3819.73,NaN,NaN,NaN,NaN,2707000000,2376100000
1614868200,3818.53,3843.67,3723.34,3768.48,NaN,NaN,NaN,NaN,3406000000,2433850000
1614954600,3793.58,3851.69,3730.19,3841.95,NaN,NaN,NaN,NaN,3289000000,2480950000
1615213800,3844.39,3881.06,3819.25,3821.36,NaN,NaN,NaN,NaN,2971000000,2523650000
1615300200,3851.93,3903.76,3851.93,3875.45,NaN,NaN,NaN,NaN,2740000000,2554250000
1615386600,3891.99,3917.35,3885.73,3898.82,NaN,NaN,NaN,NaN,2649000000,2584100000
1615473000,3915.54,3960.27,3915.54,3939.35,NaN,NaN,NaN,NaN,2553000000,2598550000
